科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
醫學與健康科學科,尿液中不同物質對磷酸鈣、草酸鈣與尿酸結晶速率的影響,腎結石,OD值,抑制劑,本研究主要研究人類尿液中，腎結石中的奈米細菌(nanobacteria)是礦物結晶或細菌成長作用，使用自製分光光度計，以OD值的差異劃分，結果顯示奈米細菌呈現礦物結晶特徵，成分分析亦證為磷酸鈣。之後研發腎結石抑制劑時，使用自製人工尿液，以磷酸鈣Ca3(PO4)2、草酸鈣CaC₂O₄和尿酸(C5H4N4O3)為主體，分別測試維他命C、(•OH)、模擬管壁發炎、模擬尿液pH值變化，並觀察其結晶型態變化，結果發現模擬管壁發炎OD值最高1.4，尿液pH值5時OD值 1.3次之。推斷腎結石主因與管壁發炎最密切，其次是pH值變化，偏酸與過鹼皆易產生結晶。最後以自製的結石抑制劑比較傳統C6H5K3O7(檸檬酸鉀) 抑制劑，本研究抑制劑OD值呈現較佳抑制效果。
醫學與健康科學科,探討病毒配體與樹突細胞間的交互作用,樹突細胞,配體,發育調控,由於新冠肺炎的影響，引發了世界的一陣恐慌，也促使我對於免疫系統及病毒之間的交互作用有了更濃厚的興趣。而在疾病的肆虐之下，疫苗儼然成為對抗病原體的重要武器。試想我們若能找到某些化合物，在未找到特定疾病的疫苗之前，能藉由化合物刺激增強人體免疫能力，進而達到對抗病毒的功效，或許會是未來萬用疫苗的首選。     目前已知一種配體R848在RNA病毒界具有一定的代表性，在動物實驗中對冠狀病毒的感染也有一定的功效，因此我希望進一步探究此配體在免疫系統中的作用。本研究以細胞株及小鼠骨髓細胞為材料，以R848、CpG等2種不同的配體刺激，發現R848濃度會影響細胞的分化種類及活性，而經過CpG再刺激的細胞將會被活化。且若於發育過程受到持續高濃度R848刺激，將會使細胞活性下降，進以避免自體免疫反應的發生。透過此研究，可初步了解R848影響免疫系統的途徑。
醫學與健康科學科,探討胞外基質軟硬度對神經突生長發育的影響 ,細胞骨架蛋白,基質軟硬度,神經生長,文獻指出若神經導管能針對不同組織調整適切軟硬度，將更有效協助神經再生，因此，了解胞外基質軟硬度對神經細胞的影響和其感知路徑非常重要。本研究以神經母細胞瘤Neuro-2a進行研究，分析不同軟硬度基質上N2a細胞面積、神經突長度。結果顯示分化後N2a細胞在100 KPa基質上面積大且神經突較長，說明N2a細胞能偵測基質軟硬度並進行生長調控。同時，advillin、paxillin、myosin IIa和pFAK等細胞骨架蛋白於細胞本體表現量在不同軟硬度基質上有所差異，但未與神經突長度相關。生長錐上細胞骨架蛋白表現量於不同軟硬度基質上具有差異，且與神經突長度趨勢吻合，說明神經細胞透過調控advillin和細胞骨架蛋白在生長錐上的表現量影響神經突生長長度。未分化N2a細胞轉染pAdvillin-IRES-hrGFP和pS1S3-HP-FLAG後長出神經突，且根據基質軟硬度生長情形不同，但轉染pS1S3-HP-FLAG長出的神經突長度較短，說明advillin的nucleation功能在神經突生長扮演重要角色。 
工程學科,沙墨乾渴、水山爆發-白板筆之創新設計,膨脹率,毛細現象,孔隙率,市售棉心式白板筆是以毛細現象將墨水儲存於棉心，當墨水過量會有漏墨問題或無法將墨水以毛細現象完全導出。本創新直液式白板筆是類似鋼筆方式儲水，其物理原理與舊型棉心式完全不同，它是以內外壓自然平衡來導引墨水，實驗中以棉心吸水效率、墨水損失率與色彩分析相關的實驗驗證下，其可改善舊式白板筆的缺點。但新式白板筆仍會受環境溫度與壓力變化而有漏水狀況。本組以自製測試設備輔助下，模擬了溫度對應壓力的變化、墨管內空氣與墨水膨脹率不同產生漏墨與高山大氣壓力降低導致墨水溢出的實驗。根據實驗結果本組進一步設計以針筒活塞來調整壓力的新式白板筆，完全解決了漏墨的缺點，且此環保可重複使用的設計是值得持續研究與推廣。
工程學科,創意的隔震設計,空氣墊,隔震設計,樂高EV3 ,利用桌面曲棍球的玩具，啟發本組做出能讓建築物漂浮減震的設計，並使用樂高EV3教育模組設計實驗來探討其中影響減震效果的變因。本組發現：只要在建築物底部兩個介面中充入空氣形成「空氣墊」，就可以減少摩擦力而達到減震的效果，另外也發現，讓建築物懸浮的空氣墊氣壓越大、底面積越大、重量越輕、接觸底面越光滑、及在高頻的地震下，其減震的效果越好。此外，為了減少因為減震產生的建築物滑動而超過原本建築物設計活動的範圍，使用此隔震設計的建築物也需要設計使用阻尼或避震墊在建築物的周邊，以避免滑動時撞壞建築物。最後希望提出此創意的隔震設計讓業界有不同的思考及靈感，做出將來更好的建築物避震設計，讓人們可永久免於地震的傷害。
工程學科,全向型風力發電機設計研究,全向性風力扇葉,導流板,風力發電機,"本研究設計十個實驗討論風力發電部件的效率，首先探討垂直型風力發電扇葉(Vertical Axle Wind Turbine, VAWT)結構如何搭配外部全向型導風罩充分利用風能。我們研究全方位來風皆能產生正向力矩的VAWT，並設計出只要有風就可以正轉的VAWT，此外並設計扇葉副翼增強發電效能。並探討如何搭配外部導流板(Guide Vane, GV)裝置加強扇葉轉動以獲致最佳發電效能，我們整合水平和垂直型兩種導風裝置，可以將全向來風(Omni-Directional Wind)皆有效引導至推動VWAT之正向力矩，與用於發電。我們製作的風力發電機體積小效率高能利用各方來風，可將風力發電化整為零達成自主發電的目標，非常適合臺灣都會區風力有限以及建築物密集的環境。 "
工程學科,鼻胃管自拔監控暨約束手環,鼻胃管,RFID,WIFI通訊 ,許多長者常因吞嚥功能退化，飲食過程中易引發吸入性肺炎，或是患者手術後吞嚥功能暫時消失。目前台灣社會對這些狀況最易被接受的治療方式是從鼻腔放入一條直達胃部的軟管，俗稱鼻胃管。但是管子本身會造成人體不適，因此許多患者會將管子拔出。管子拔出相對舒適，但當再次將管子放回時，會使病患更加不適。且台灣步入高齡化社會，照護人員短缺，使鼻胃管脫落成為台灣醫療通報事件的榜首。為了改善這問題，我們設計了一款照護輔助手環，藉由EMG Sensor 來偵測手指動作，搭配3組感應距離不同的RFID讀取器，來偵測手部與鼻胃管接頭距離。當系統認為患者有自拔危險時，便啟動約束裝置，由手環上方彈射出一塊彈性布將手掌全部包住，並同步發出警告聲響及手機訊息。本作品可以避免患者面臨二次插管的窘境，亦能減輕照護者及護理人員的負擔，是長照時代的重要幫手。 
工程學科,運用磁共振現象增加能量傳遞的效率 ,磁共振,無線傳能,天線,隨著無線傳輸技術的進步，第四代行動通訊技術的普及化，以及第五代行動通訊技術的來臨，象徵著無線充電即將取代接著充電線的充電方式，但市售的無線充電產品效率大多比不上用充電線充電，並且必須接觸在充電版上才可充電。為此我們運用磁共振的原理，增加無線充電產品的效率及可使用的距離。用自製的發射器(線圈)及接收器(線圈)模擬天線發出訊號與接收訊號，在發射器和接收器前端各放置一個主線圈用來發揮磁共振的效果，達到增加傳輸效率及可使用的距離。 
工程學科,蝴蝶仿生拍翼機設計製作及飛行之流場與動態分析 ,蝴蝶仿生拍翼機,動態分析,PIV流場可視化,本研究以仿生微飛行器為標的，選擇以蝴蝶為仿生對象，期望妥善發揮其低振翅頻率、高靈敏度等優點，製作拍翼機，並觀測其拍翼動態與流場進行設計改良。 首先對8種蝴蝶進行動態分析，經過拍攝、標點、程式撰寫等步驟分析其飛行動態並呈現在三維空間中，觀察得到拍翼振幅、拍頻、上下拍時間比等數據，作為拍翼機設計之依據。接著以大鳳蝶為設計基礎，使用3D列印並結合生活材料，經過六代的改良，製作出與大鳳蝶拍翼動作相近的拍翼機。最後以PIV可視化技術，使用氧化鋁粉末與綠光雷射紀錄流場的變化，並利用matlab的套件PIVlab進行分析，接著觀察到昆蟲飛行的特色：翼前緣渦旋貼附與夾翼造成的射流。 本研究整合了生物觀察、機械工程、流場分析等領域，並已完成雛形的設計與製作，而我們希望動態與流場分析的數據能夠作為未來改良之依據。
工程學科,雙阻尼消能水塔減震效果,地震,液體阻尼,水波共振,921地震震波對高11-15層大樓產生重大危害。本研究以模型模擬11層大樓建築物，頂樓設置水塔配合陽台天花板設置水撲滿的雙阻尼消能系統設計，探討不同震度震波在雙阻尼系統減震成效。模擬之設備利用3D列印機自製水撲滿、不同形式網狀隔間液體阻尼零件，自製地震模擬器以電流調整器控制怠速馬達，進行模擬不同震度下高樓產生擺動與震盪之狀態與特性。      實驗發現單一阻尼消能元件的減震阻尼效能較差，雙阻尼消能系統可提升39％至58％減震阻尼效能。其中雙阻尼消能系統若有網狀隔間，水波擾動震盪越明顯，阻尼效能提升 6％至14％。11層大樓於頂樓設置平行器壁網狀隔間正方形水塔，並配合在第9至11層樓處，設置隔間距離較短網狀隔間水撲滿，二者水位設定六分滿，此液體雙阻尼減震消能系統，可抑制模擬震度5至7級震波對大樓產生的順向波動共振與大樓結構體的自主扭轉共振。 
工程學科,鎂金屬／二氧化碳電池之開發研究,鎂金屬∕CO2燃料電池,氧化石墨烯,離子液體,"全球暖化與氣候劇烈變遷是個迫在眉睫的問題，大氣中溫室氣體增加，主要是由於燃燒化石燃料排放二氧化碳所造成，若能把二氧化碳氣體加以利用，就能有效減緩地球溫度的上升。在本研究工作中，我們首先利用哈默法將石墨與強氧化劑生成氧化石墨烯(Graphene Oxide, GO)，然後以適當比例混合GO、聚二甲基矽氧烷(Polydimethylsiloxane, PDMS)與正己烷，成功地製備出多孔性石墨烯電極，並採用離子液體([EMIm]Cl)/碳酸丙烯酯(Propylene Carbonate, PC)作為電解質，搭配鎂金屬作為陽極，開發出低成本且實用性高的「鎂金屬∕CO2燃料電池」，此電池會將二氧化碳穩定的形成草酸鎂(Magnesium Oxalate Hydrate)封存起來，並產生1.6伏特的直流電壓，此一氣呵成的二氧化碳吸附、封存與產能發電，符合綠色環保與能量再生的永續循環理念，非常值得推廣及利用。"
工程學科,原始點解決了角度偏心之研究,角度偏心,切線性質,平行軸系,車床實習課程中，「角度偏心」技能於教科書資料不多，網路查尋資訊亦少，而此難度高技能所製作產品是迴旋轉直線運動曲柄軸機構所應用。原始點分析為一種創作情境思維模式，此模式起源於問題產生時之因果關係。專題理論發想源自夾持偏心軸系定位關係及幾何學中「圓」切線性質。此發想讓我們研擬出兩項車製角度偏心核心調校關鍵技術；一是夾頭夾持軸系與工件維度所在軸系定義；二是工件量測位置定義。依二項技術需求，本組設計出一套輔助定位模組；且經由實驗證明此模組貢獻度是解決車床角度偏心調校問題及對曲柄軸達成簡易快速定位角度量測功能。效度上明顯已達突破性調校應用。對於車床加工人員，提供調校操作簡易方便且精度控制顯著性高的選擇。
工程學科,即時步態時空特性偵測的創新設計及其早期失能篩檢應用 ,步態分析,失能篩檢,時空參數量測,預防醫學與健康管理是高齡社會的重要課題，生理或認知能力的退化皆會展現在步態變化上。本研究將利用步態參數的量測分析，以篩檢初期的老化。傳統的步態分析系統多為實驗室評估用，且需專人操作。為了可大量臨床與居家自行使用，本研究開發可攜式系統，搭配助步車硬體，利用（１）力敏電阻做成鞋墊型的足底開關，（２）加裝在鞋上之ToF測距模組，量測左右兩腳跨步的時空參數，並完成即時步態分析。本系統精簡且方便，可攜性佳而且不受環境光源干擾與誤測旁人。穿上鞋子走幾公尺即可得知使用者的步態特性。本研究發現透過受測者「空間不對稱步伐之自動恢復時間對稱」指標，應可用於初期老化篩檢。目前將邀請更多人使用本系統進行即時步態時空特性偵測，收集更多數據建立初老指標，促進預防醫學與優化健康管理。 
工程學科,應用牛血清蛋白的光交聯性質製作液體繃帶,光化學,光感物質,蛋白質交聯,此研究主要在開發可包容藥物、可客製化且可黏著在皮膚上的液體繃帶的新方法。我們將脈衝雷射光聚焦於混有光感物質的血清蛋白，利用光化學交聯原理，在玻璃基板上製作出微米尺度的蛋白質膠體。我們先最佳化溶劑、焦距及照射時間。接著利用配有精密移動平台的光學顯微鏡，控制照光位置及照光時間。光學顯微影像清楚呈現膠體之形貌，展現可製作成微米尺度之蛋白質膠體陣列或設計之文字圖案。接著以綠色螢光分子模擬藥物，嘗試製作包容藥物的蛋白質膠體。穿透光影像顯示模擬藥物不會改變膠體之形貌，而綠色螢光影像則證明模擬藥物已保留在蛋白質膠體上。最後我們將蛋白質膠體陣列製作為液體繃帶，並成功將蛋白質膠體轉移且黏於模擬人類皮膚的豬皮上。本研究展現進一步發展為大面積、可客制膠體陣列、可摻入藥物的液體繃帶之可能性。 
